ticker,sector
BSLI3F.SA,Unknown
BSLI3.SA,Unknown
BHDV39.SA,Unknown
BTEK11.SA,Unknown
GEPA4.SA,Unknown
FIIB11.SA,Unknown
MILS3F.SA,Unknown
EDFO11.SA,Unknown
CGAS5F.SA,Unknown
CPLG11.SA,Unknown
ABTT34.SA,Unknown
E1QN34.SA,Unknown
ENMT4.SA,Unknown
JPMC34.SA,Unknown
C1MG34.SA,Unknown
D1RI34.SA,Unknown
FIGS11.SA,Unknown
EXGR34.SA,Unknown
NASD11.SA,Unknown
RSUL4.SA,Unknown
KNDI11.SA,Unknown
GEOO34.SA,Unknown
L1YG34.SA,Unknown
FAMB11.SA,Unknown
RMAI11.SA,Unknown
RDNI3.SA,Unknown
AURA33.SA,Unknown
LILY34.SA,Unknown
BERK34.SA,Unknown
F1NI34.SA,Unknown
M1SI34.SA,Unknown
RNEW4F.SA,Unknown
B2HI34.SA,Unknown
GRWA11.SA,Unknown
HGBL11.SA,Unknown
SNSY3F.SA,Unknown
N1WG34.SA,Unknown
N1VO34.SA,Unknown
T1SO34.SA,Unknown
BRSR5F.SA,Unknown
ITLC34.SA,Unknown
GILD34.SA,Unknown
GEPA3F.SA,Unknown
ZIFI11.SA,Unknown
HUSC11.SA,Unknown
EDGA11.SA,Unknown
COLG34.SA,Unknown
C2OI34.SA,Unknown
BIYT39.SA,Unknown
UNIP5F.SA,Unknown
C2RW34.SA,Unknown
RCFA11.SA,Unknown
PGMN9.SA,Unknown
SMRE11.SA,Unknown
M2RV34.SA,Unknown
AGRO3.SA,Consumer Defensive
MMMC34.SA,Industrials
NVDC34.SA,Technology
POMO3.SA,Industrials
POMO3F.SA,Unknown
NEXT34.SA,Utilities
W1BD34.SA,Communication Services
Z2LL34.SA,Communication Services
BKNG34.SA,Consumer Cyclical
DOHL4F.SA,Unknown
H1EI34.SA,Industrials
E2EF34.SA,Technology
ARML3F.SA,Unknown
PETR4Q.SA,Unknown
BHYG39.SA,Unknown
ESTR4F.SA,Unknown
BLAK34.SA,Financial Services
INEP4F.SA,Unknown
BNBR3F.SA,Unknown
H1UM34.SA,Healthcare
E1SS34.SA,Real Estate
L1MN34.SA,Communication Services
E2TS34.SA,Consumer Cyclical
D1TE34.SA,Utilities
ESPA3.SA,Consumer Cyclical
P2AN34.SA,Unknown
BIED3.SA,Consumer Defensive
TXRX4F.SA,Unknown
RECD11.SA,Unknown
DOHL4.SA,Consumer Cyclical
BSLI4F.SA,Unknown
P1RG34.SA,Healthcare
AMAR3F.SA,Unknown
JHSF3F.SA,Unknown
GPIV33.SA,Financial Services
RELG11.SA,Unknown
SCAR3.SA,Real Estate
REAG3F.SA,Unknown
VVRI11.SA,Unknown
AHEB3.SA,Consumer Cyclical
AHEB3F.SA,Unknown
HCRI11.SA,Unknown
CGAS3F.SA,Unknown
E1OG34.SA,Energy
INEP4.SA,Industrials
TSLA34.SA,Consumer Cyclical
R1EG34.SA,Real Estate
BNBR3.SA,Financial Services
BOBR4F.SA,Unknown
CEAB3F.SA,Unknown
U1BE34.SA,Technology
GMCO34.SA,Consumer Cyclical
S2NW34.SA,Technology
ALPA3.SA,Consumer Cyclical
FVPQ11.SA,Financial
S2FM34.SA,Unknown
BOAC34.SA,Financial Services
BIYF39.SA,Unknown
MRSA6BF.SA,Unknown
BIYK39.SA,Unknown
SNLG11.SA,Unknown
M1NS34.SA,Consumer Defensive
H1DB34.SA,Financial Services
CRPT11.SA,Unknown
EUCA3F.SA,Unknown
VSTE3.SA,Unknown
CLSC3F.SA,Unknown
AFLT3F.SA,Unknown
R2BL34.SA,Communication Services
NUIF11.SA,Unknown
CXRI11.SA,Financial
ROST34.SA,Consumer Cyclical
BLCA11.SA,Unknown
DOHL3F.SA,Unknown
PLRI11.SA,Financial
ONCO3F.SA,Unknown
SHOW3.SA,Consumer Cyclical
AGRX11.SA,Unknown
REAG3.SA,Financial Services
NFTS11.SA,Unknown
U1DR34.SA,Real Estate
M1KC34.SA,Consumer Defensive
GEPA3.SA,Utilities
M2PW34.SA,Real Estate
AMAR3.SA,Consumer Cyclical
L1HX34.SA,Industrials
INFB11.SA,Unknown
PATI3F.SA,Unknown
V1TA34.SA,Real Estate
JPPC11.SA,Real Estate
PGMN9F.SA,Unknown
FSPE11F.SA,Unknown
M2ST34.SA,Unknown
C1HR34.SA,Industrials
QSOL11.SA,Unknown
SOLH11.SA,Unknown
A1ES34.SA,Utilities
BEWH39.SA,Unknown
NOCG34.SA,Industrials
FIVN11.SA,Financial
CEED3F.SA,Unknown
ONCO3.SA,Healthcare
AHEB5.SA,Consumer Cyclical
FSTU11F.SA,Unknown
PATI4F.SA,Unknown
APXM11.SA,Unknown
BLUR11.SA,Unknown
RSPD11.SA,Unknown
BGIP2F.SA,Unknown
E2ST34.SA,Technology
PEAB4.SA,Financial Services
LFTT11.SA,Unknown
PLAS3.SA,Consumer Cyclical
IFCM3F.SA,Unknown
NAVT11.SA,Unknown
HBSA3F.SA,Unknown
HGAG11.SA,Unknown
AHEB6.SA,Consumer Cyclical
NORD3F.SA,Unknown
TXRX3F.SA,Unknown
CTEM11.SA,Unknown
TF515.SA,Unknown
TF713.SA,Unknown
TF535.SA,Unknown
TF505.SA,Unknown
TF723.SA,Unknown
TF703.SA,Unknown
TF693.SA,Unknown
TF495.SA,Unknown
TF525.SA,Unknown
TF685.SA,Unknown
TF545.SA,Unknown
TF675.SA,Unknown
